"","denial","adversary","esca_scaled","esca_scaled_wa","MA_scaled","GovTrust","NewsTrust","IntTrust","NC_scaled","Military.Service","Read.FP","reputation_scaled","ambiguity","insulting","war","airstrike","sanctions","diplomacy","age","male","hhi","white","black","education","republican","democrat"
"1085",0,0,69.2240139800224,68.6484672488935,0.946421335629153,3,2,3,-0.396468989203223,1,5,58.1195914964939,3,2,3,3,5,4,52,0,9,0,1,7,0,1
"1086",1,0,56.927588554554,54.7682482185705,-3.24561839754265,1,1,4,0.0261649645742542,0,4,25,3,3,1,2,5,5,41,0,2,1,0,1,0,1
"1087",0,0,74.3313244518622,85.0919247352676,-1.01499417976185,4,2,1,-0.0615198509462284,0,4,83.5196781183786,4,4,1,5,5,5,59,0,9,1,0,5,0,1
"1088",0,0,100,100,1.48272458957873,3,2,2,0.0261649645742542,0,3,50.4000866218848,4,4,5,5,5,5,56,1,19,1,0,4,1,0
"1089",1,0,0,0,-4.0281919402639,1,1,4,-0.819102942980701,0,5,0,3,1,1,1,1,1,25,0,8,1,0,4,0,0
"1090",0,0,57.0836110332165,54.8588643023855,-1.30502714493976,1,1,3,0.0261649645742542,0,1,41.6392696148725,4,5,3,2,5,3,42,0,1,1,0,2,0,0
"1091",0,0,81.3644169268284,82.4380701954014,2.32988507149435,3,2,3,-0.0615198509462284,0,5,34.0787124735144,4,3,3,4,5,5,62,0,1,1,0,5,0,1
"1092",1,0,62.7288338536568,64.8761403908029,3.11245861421559,1,5,1,-0.0615198509462284,1,4,100,3,4,1,3,5,5,55,1,7,1,0,0,1,0
"1093",0,0,74.3313244518622,85.0919247352676,-3.09562025636581,5,5,3,0.696063241088244,0,5,67.0393562367572,4,5,1,5,5,5,71,0,9,1,0,7,1,0
"1094",0,0,87.7815858138628,86.1650890115845,3.42331584218162,3,2,2,-0.0615198509462284,0,1,100,4,3,4,4,5,5,73,0,5,1,0,1,1,0
"1095",1,0,19.2240139800224,18.6484672488935,-2.39845791562704,2,1,4,-0.819102942980701,0,4,25.4000866218848,3,3,1,1,3,2,41,0,17,1,0,7,0,1
"1096",1,0,62.806845092988,64.9214484327104,0.946421335629153,4,3,4,0.361114102831249,0,5,58.3607303851275,3,2,2,3,5,4,62,1,10,1,0,6,0,0
"1097",0,0,69.1207434615661,64.8467997858601,-1.30502714493976,2,2,2,-0.396468989203223,0,3,50,4,4,3,3,4,5,57,0,4,1,0,6,1,0
"1098",1,0,38.3447574415885,33.4952670347536,0.946421335629153,3,1,4,-0.396468989203223,1,3,17.0393562367572,3,3,1,1,4,4,23,0,12,1,0,4,0,0
"1099",0,0,62.8848563323192,64.9667564746179,1.5473115287731,3,3,3,0.783748056608727,0,2,42.2804951253909,4,1,3,3,5,3,46,0,5,0,0,3,0,0
"1100",1,0,50.5631716277257,47.3301780231691,-0.211596374252489,3,4,3,0.361114102831249,0,2,16.8804085035061,3,4,2,2,4,4,71,1,18,1,0,6,0,1
"1101",0,0,37.1404029468059,38.7896029465079,1.95444090433395,4,3,4,0.361114102831249,0,4,33.3607303851275,3,3,2,3,2,3,34,0,24,1,0,8,0,1
"1102",1,0,55.7484933388966,63.8189435514507,-1.71215652050061,3,2,2,-0.0615198509462284,0,5,16.6392696148725,3,3,1,4,4,4,58,1,24,1,0,6,1,0
"1103",0,0,87.1404029468059,88.7896029465079,0.013849651731063,4,4,3,0.361114102831249,0,4,41.8804085035062,4,4,4,5,4,5,35,1,19,1,0,8,1,0
"1104",0,0,81.3644169268284,82.4380701954014,-0.211596374252489,2,2,1,0.0261649645742542,0,4,75,4,4,3,4,5,5,72,0,19,0,1,7,1,0
"1105",1,0,50.5631716277257,47.3301780231691,-1.30502714493976,4,2,3,-0.396468989203223,0,4,0,3,3,2,2,4,4,45,1,18,1,0,4,0,1
"1106",0,0,100,100,3.42331584218162,5,1,4,0.696063241088244,0,5,100,4,5,5,5,5,5,67,1,16,1,0,5,1,0
"1107",1,0,75.5631716277257,72.3301780231691,0.635564107663123,3,4,3,-0.396468989203223,0,4,50,3,2,3,3,5,5,63,0,8,1,0,2,0,1
"1108",1,0,100,100,3.42331584218162,4,3,3,0.696063241088244,0,5,100,4,5,5,5,5,5,74,0,8,1,0,2,0,0
"1109",0,0,100,100,3.42331584218162,2,1,2,0.783748056608727,1,5,100,4,5,5,5,5,5,74,1,11,1,0,5,1,0
"1110",1,0,19.1987547008973,14.8921078277676,-0.147009435058123,4,4,4,0.273429287310766,0,3,33.5196781183786,3,2,2,1,2,2,66,1,19,1,0,6,1,0
"1111",0,0,56.927588554554,54.7682482185705,-1.77674345969498,2,1,2,-0.0615198509462284,0,3,75.4000866218848,4,5,1,2,5,5,71,1,6,1,0,7,1,0
"1112",0,0,69.1460027406912,68.603159206986,-1.77674345969498,5,5,3,-0.308784173682741,0,1,41.4803218816214,4,1,2,3,5,5,72,0,8,1,0,7,0,1
"1113",1,0,68.5300791527595,74.9840325630352,2.26529813229998,5,2,4,0.783748056608727,0,4,91.6392696148725,4,4,1,4,5,5,65,1,4,0,0,2,0,1
"1114",0,0,24.4620876513995,31.4261813979568,1.79358181754476,5,5,5,0.361114102831249,0,4,83.2785392297449,4,2,2,3,2,1,35,1,20,1,0,8,0,1
"1115",1,0,19.2240139800224,18.6484672488935,-0.994169916973735,3,2,3,-0.396468989203223,0,3,33.3607303851275,3,2,1,1,3,2,26,0,NA,1,0,2,0,0
"1116",0,0,74.9472480397939,78.7110513792183,0.946421335629153,3,2,4,0.361114102831249,0,5,91.8804085035061,4,4,2,4,5,5,71,1,6,1,0,2,1,0
"1117",0,0,69.1207434615661,64.8467997858601,0.635564107663123,3,2,4,0.361114102831249,0,4,83.7608170070123,3,3,3,3,4,5,30,1,7,1,0,6,1,0
"1118",1,0,25.6664421461821,26.1318454862024,-0.211596374252489,4,3,3,0.696063241088244,0,2,50,3,4,1,1,4,2,69,0,6,1,0,2,1,0
"1119",0,0,87.7815858138628,86.1650890115845,0.881834396434787,2,2,3,0.696063241088244,1,5,91.4803218816214,4,5,4,4,5,5,66,1,4,1,0,3,1,0
"1120",1,0,75,75,-0.211596374252489,2,2,2,0.361114102831249,0,4,75,3,4,4,4,4,4,47,1,19,1,0,6,1,0
"1121",0,0,44.6839150892917,37.1769778090292,-2.62390394161059,2,1,4,-0.819102942980701,0,3,8.51967811837861,3,2,1,1,4,5,18,0,1,1,0,4,0,1
"1122",1,0,49.8439775213375,49.909383916185,0.570977168468757,3,3,2,0.696063241088244,0,5,66.4803218816214,3,4,1,3,3,5,70,1,8,1,0,4,0,1
"1123",1,0,50,50,1.7289948783504,1,1,1,-0.0615198509462284,0,1,75,3,5,3,3,3,3,27,0,11,1,0,4,0,0
"1124",1,0,55.8265045782279,63.8642515933582,-0.747899628202071,4,4,5,-0.484153804723706,0,5,33.5196781183786,3,4,2,4,4,3,35,1,20,1,0,8,0,1
"1125",1,0,37.8848563323192,39.9667564746179,2.26529813229998,5,4,4,1.11869719486572,0,3,42.439442858642,3,4,2,2,4,2,40,1,20,1,0,7,0,1
"1126",0,0,87.1656622259311,92.5459623676338,1.41813765038437,3,3,3,0.696063241088244,0,4,75.4000866218848,4,5,3,5,5,5,68,0,8,0,1,7,0,1
"1127",0,0,38.3447574415885,33.4952670347536,-0.211596374252489,2,2,4,0.0261649645742542,0,2,25,4,2,1,1,4,4,33,0,21,1,0,7,1,0
"1128",0,0,49.9472480397939,53.7110513792183,2.26529813229998,4,1,4,0.361114102831249,1,4,33.1195914964939,3,3,1,3,4,4,48,1,1,1,0,4,1,0
"1129",0,0,50.5631716277257,47.3301780231691,-1.30502714493976,2,1,2,0.361114102831249,0,2,91.4803218816214,4,2,2,2,4,4,26,0,3,1,0,5,0,1
"1130",1,0,25.5631716277257,22.3301780231691,1.10728042241834,3,1,3,0.361114102831249,0,4,50,3,3,1,1,3,3,66,0,6,1,0,2,1,0
"1131",1,0,44.2240139800224,43.6484672488935,1.48272458957873,4,3,3,0.361114102831249,0,3,50,3,2,2,2,4,3,42,0,11,1,0,3,1,0
"1132",1,0,38.4480279600449,37.2969344977869,0.163847792907907,4,3,3,-0.396468989203223,0,1,49.4409656448642,4,5,1,1,5,3,30,1,7,1,0,1,0,0
"1133",1,0,56.927588554554,54.7682482185705,0.946421335629153,4,4,4,0.361114102831249,0,3,41.6392696148725,3,4,1,2,5,5,51,0,5,1,0,6,0,1
"1134",0,0,87.1656622259311,92.5459623676338,2.57615536026601,2,2,3,1.11869719486572,0,4,83.5196781183786,4,5,3,5,5,5,53,0,20,1,0,2,1,0
"1135",1,0,12.7815858138628,11.1650890115845,-0.0824224958637566,1,1,1,-0.396468989203223,0,2,66.8804085035062,3,3,1,1,2,2,33,0,14,1,0,6,0,1
"1136",0,0,50.4599011092693,43.5285105601357,-0.994169916973735,2,2,3,-0.396468989203223,0,4,66.8804085035062,4,5,2,2,3,5,28,0,9,1,0,5,0,0
"1137",0,0,74.9472480397939,78.7110513792183,1.79358181754476,4,3,3,0.0261649645742542,0,5,67.2804951253909,4,2,2,4,5,5,22,1,15,0,0,6,0,1
"1138",0,0,74.3840764120683,81.3808733560492,-0.211596374252489,5,4,4,0.361114102831249,0,5,58.5196781183786,3,4,3,5,4,4,83,0,4,1,0,5,0,1
"1139",0,0,18.044918764365,27.6991625817737,-2.46304485482141,1,1,2,-0.149204666466711,0,3,58.1195914964939,4,5,1,3,2,1,30,0,5,0,0,2,1,0
"1140",0,0,74.9472480397939,78.7110513792183,0.946421335629153,4,3,2,0.783748056608727,0,4,83.1195914964939,4,2,2,4,5,5,75,1,3,1,0,3,0,0
"1141",0,0,74.9472480397939,78.7110513792183,-3.09562025636581,1,1,1,-0.0615198509462284,0,5,17.0393562367572,2,2,2,4,5,5,53,0,9,0,0,4,1,0
"1142",1,0,43.5828311129655,46.2729811838169,1.48272458957873,2,2,2,0.361114102831249,0,3,0,2,3,2,3,3,3,30,1,6,0,1,5,0,1
"1143",0,0,87.1656622259311,92.5459623676338,-0.864996038585002,2,1,3,-0.396468989203223,0,2,100,4,5,3,5,5,5,54,0,9,1,0,2,1,0
"1144",1,0,50,50,1.41813765038437,3,2,3,-0.0615198509462284,1,4,41.4803218816214,3,2,3,3,3,3,76,1,NA,0,0,4,0,0
"1145",1,0,6.44242816615961,7.48337823730894,-0.211596374252489,2,2,2,-0.396468989203223,0,3,50.4000866218848,3,2,1,1,2,1,36,0,19,1,0,6,0,1
"1146",1,0,19.0174729431097,11.0451323228268,-0.833310830184549,2,1,4,-0.484153804723706,0,3,50,2,4,1,1,1,4,51,0,6,1,0,2,0,0
"1147",1,0,80.7484933388966,88.8189435514507,3.42331584218162,2,2,3,1.11869719486572,0,4,100,4,4,2,5,5,5,72,0,3,1,0,3,1,0
"1148",1,0,56.927588554554,54.7682482185705,0.324706879697093,4,2,4,0.361114102831249,0,4,42.0393562367572,3,3,1,2,5,5,60,1,21,1,0,6,1,0
"1149",0,0,100,100,3.42331584218162,3,1,1,0.783748056608727,0,4,100,4,5,5,5,5,5,69,0,9,1,0,4,0,0
"1150",1,0,19.1207434615661,14.8467997858601,1.48272458957873,2,2,2,0.361114102831249,0,4,33.3607303851275,3,2,1,1,2,3,57,0,20,1,0,7,1,0
"1151",0,0,74.9472480397939,78.7110513792183,-0.147009435058123,4,4,3,0.0261649645742542,1,5,75,4,4,2,4,5,5,53,1,10,1,0,6,0,1
"1152",1,0,56.4424281661596,57.4833782373089,-0.994169916973735,2,1,4,-0.396468989203223,0,2,66.4803218816214,3,3,3,3,4,3,34,1,16,1,0,3,1,0
"1153",0,0,56.927588554554,54.7682482185705,-3.40647748433184,1,1,2,-0.819102942980701,0,5,91.6392696148725,3,4,1,2,5,5,27,1,3,1,0,4,1,0
"1154",1,0,49.9472480397939,53.7110513792183,-0.994169916973735,3,3,2,0.0261649645742542,1,4,33.1195914964939,3,3,1,3,4,4,44,1,19,0,1,6,0,1
"1155",0,0,87.1656622259311,92.5459623676338,1.85816875673913,3,1,2,0.448798918351732,0,3,100,4,4,3,5,5,5,56,1,22,1,0,4,1,0
"1156",0,0,50.4851603883944,47.2848699812616,-2.55931700241623,3,1,4,-0.396468989203223,0,3,58.9197647402634,4,2,1,2,4,5,22,1,2,1,0,4,0,1
"1157",1,0,56.927588554554,54.7682482185705,0.635564107663123,2,1,2,-0.396468989203223,1,5,58.5196781183786,3,4,1,2,5,5,75,1,2,1,0,5,1,0
"1158",0,0,68.6080903920907,75.0293406049427,-0.929582977779368,2,1,2,-0.484153804723706,0,3,91.8804085035061,3,5,2,4,5,4,23,0,1,0,0,4,0,1
"1159",1,0,12.7815858138628,11.1650890115845,0.946421335629153,2,2,3,-0.819102942980701,0,3,33.3607303851275,3,4,1,1,2,2,35,1,17,1,0,6,1,0
"1160",1,0,56.9023292754289,51.0118887974447,-0.211596374252489,1,1,2,0.361114102831249,0,4,58.3607303851275,3,4,2,2,4,5,48,0,7,1,0,6,1,0
"1161",0,0,81.3644169268284,82.4380701954014,1.7289948783504,4,2,2,-0.149204666466711,1,5,100,4,4,3,4,5,5,61,1,20,1,0,7,1,0
"1162",0,0,38.3447574415885,33.4952670347536,-0.833310830184549,2,2,4,-0.0615198509462284,0,4,25.5590343551358,4,4,1,1,4,4,38,0,1,1,0,2,0,0
"1163",1,0,31.3644169268284,32.4380701954014,-1.77674345969498,4,4,4,-0.0615198509462284,0,4,8.51967811837861,3,4,1,2,3,3,45,0,7,1,0,5,0,1
"1164",1,0,80.8792565384339,85.1532002141399,-1.77674345969498,3,1,3,0.273429287310766,0,4,91.8804085035061,3,5,5,5,4,3,58,0,1,1,0,6,0,1
"1165",1,0,32.0055997938853,29.813556260478,0.796423194452309,4,3,4,-0.0615198509462284,0,4,25.5590343551358,3,4,1,1,4,3,66,0,6,1,0,5,0,1
"1166",0,0,62.3216847045936,67.6365784514488,-0.147009435058123,3,1,3,-0.308784173682741,0,1,58.3607303851275,4,2,4,4,4,2,37,0,21,1,0,6,1,0
"1167",1,0,50.5631716277257,47.3301780231691,-0.147009435058123,3,NA,3,-0.0615198509462284,NA,1,75.2411388886337,3,3,2,2,4,4,24,0,9,1,0,6,0,0
"1168",1,0,51.1263432554513,44.6603560463381,-0.211596374252489,2,2,4,-0.396468989203223,0,5,75.6412255105185,3,3,1,1,5,5,61,0,8,1,0,4,0,1
"1169",0,0,50.4851603883944,47.2848699812616,-3.71733471229787,3,3,3,-0.484153804723706,0,5,16.8804085035061,4,2,1,2,4,5,24,0,1,0,0,6,0,0
"1170",0,0,0,0,-0.929582977779368,4,4,1,0.0261649645742542,0,1,83.3607303851275,4,4,1,1,1,1,74,0,4,0,1,2,0,1
"1171",0,0,38.4227686809197,33.5405750766611,1.48272458957873,2,2,3,-0.396468989203223,0,2,58.1195914964939,4,3,2,1,4,3,28,0,11,1,0,7,1,0
"1172",0,0,100,100,0.635564107663123,4,1,3,0.361114102831249,0,4,91.8804085035061,4,4,5,5,5,5,33,1,1,1,0,6,1,0
"1173",1,0,25.4599011092693,18.5285105601357,-0.833310830184549,4,1,4,0.361114102831249,0,1,42.2804951253909,2,3,1,1,2,4,35,0,1,1,0,3,0,1
"1174",1,0,100,100,1.48272458957873,1,1,2,-0.396468989203223,0,2,100,4,4,5,5,5,5,45,0,14,1,0,4,1,0
"1175",1,0,6.33915764770322,3.68171077427559,-2.39845791562704,1,1,2,-0.819102942980701,0,2,33.3607303851275,3,1,1,1,1,2,31,0,15,1,0,6,0,0
"1176",0,0,25.5631716277257,22.3301780231691,-3.40647748433184,1,1,3,-1.1540520812377,0,3,33.7608170070123,3,1,1,1,3,3,32,0,5,1,0,2,0,0
"1177",0,0,62.1656622259311,67.5459623676338,2.26529813229998,1,1,4,0.361114102831249,0,4,83.5196781183786,4,4,2,4,4,4,62,0,8,1,0,6,1,0
"1178",1,0,87.7815858138628,86.1650890115845,1.1718673616127,2,1,3,0.361114102831249,0,5,66.8804085035062,3,2,4,4,5,5,49,1,8,1,0,2,1,0
"1179",1,0,49.9219887606688,49.9546919580925,1.48272458957873,2,2,1,0.361114102831249,0,2,75.2411388886337,3,4,2,3,3,4,65,0,16,1,0,6,1,0
"1180",1,0,25.3566305908129,14.7268430971024,0.29302167129664,4,1,1,0.696063241088244,0,5,0,2,1,1,1,1,5,74,0,9,0,1,7,0,1
"1181",0,0,75.5379123486005,68.5738186020432,0.228434732102273,4,2,3,-0.396468989203223,0,5,58.6018692737612,3,4,4,3,4,5,31,0,18,1,0,6,0,1
"1182",0,0,56.927588554554,54.7682482185705,0.0992608537135411,1,1,2,-0.819102942980701,0,5,83.5196781183786,4,4,1,2,5,5,57,0,24,1,0,6,0,1
"1183",1,0,25.0252592791252,28.7563594211258,0.570977168468757,4,4,4,-0.396468989203223,0,4,33.3607303851275,2,4,1,2,3,2,71,0,2,1,0,6,0,1
"1184",1,0,75.5631716277257,72.3301780231691,3.42331584218162,1,1,1,0.696063241088244,0,4,75,3,4,3,3,5,5,57,1,4,1,0,4,1,0
"1185",0,0,56.9023292754289,51.0118887974447,0.635564107663123,3,3,3,-0.0615198509462284,0,5,16.8804085035061,4,4,2,2,4,5,31,1,16,0,0,2,1,0
"1186",0,0,87.2184141861372,88.8349109884154,-1.77674345969498,2,1,1,0.696063241088244,0,4,100,4,4,5,5,4,4,46,1,2,1,0,4,1,0
"1187",0,0,81.3391576477032,78.6817107742756,1.48272458957873,2,2,3,-0.396468989203223,0,2,83.7608170070123,4,4,4,4,4,5,29,0,7,0,0,2,0,1
"1188",0,0,75.0252592791252,78.7563594211258,0.635564107663123,3,2,3,0.0261649645742542,1,4,100,4,5,3,4,5,4,58,0,19,1,0,3,1,0
"1189",1,0,12.7815858138628,11.1650890115845,-1.30502714493976,3,2,2,0.448798918351732,0,2,8.36073038512754,2,1,1,1,2,2,20,1,19,0,0,4,0,0
"1190",1,0,37.7035745745316,36.119780969677,0.389293818891459,2,1,4,0.696063241088244,0,2,0,3,2,1,2,3,4,22,0,3,1,0,2,0,0
"1191",1,0,19.3272844984788,22.4501347119268,-0.211596374252489,4,4,3,0.0261649645742542,0,4,33.5196781183786,2,1,1,1,4,1,55,0,6,1,0,6,1,0
"1192",1,0,30.2885922296274,45.290432991315,3.42331584218162,1,1,1,-0.0615198509462284,0,1,66.4803218816214,3,5,1,4,3,1,45,0,5,1,0,5,1,0
"1193",0,0,75.0252592791252,78.7563594211258,0.635564107663123,3,3,2,-0.0615198509462284,1,5,75,4,3,3,4,5,4,62,1,11,0,1,4,0,1
"1194",0,0,80.7484933388966,88.8189435514507,-1.77674345969498,2,4,2,-0.0615198509462284,0,4,100,4,4,2,5,5,5,43,1,4,1,0,5,0,1
"1195",0,0,87.7815858138628,86.1650890115845,0.700151046857489,3,1,2,-0.0615198509462284,0,4,66.8804085035062,3,4,4,4,5,5,32,1,14,0,0,5,1,0
"1196",1,0,56.3644169268284,57.4380701954014,1.48272458957873,4,4,3,0.361114102831249,0,4,50,3,4,2,3,4,4,42,1,3,1,0,2,0,0
"1197",0,0,74.3313244518622,85.0919247352676,-1.77674345969498,3,4,3,-0.396468989203223,0,4,50.2411388886337,4,4,1,5,5,5,61,1,11,1,0,4,0,1
"1198",0,0,63.3447574415885,58.4952670347536,1.48272458957873,1,1,3,-0.396468989203223,0,4,100,4,4,2,2,5,5,55,0,19,1,0,6,1,0
"1199",0,0,93.5828311129656,96.2729811838169,2.57615536026601,2,1,2,-0.819102942980701,0,4,100,4,5,4,5,5,5,55,1,4,1,0,4,1,0
"1200",1,0,12.7815858138628,11.1650890115845,-0.211596374252489,2,3,4,-0.484153804723706,0,4,33.5196781183786,2,1,1,1,2,2,41,0,20,0,0,6,0,0
"1201",1,0,25.4599011092693,18.5285105601357,-1.77674345969498,2,2,4,-0.396468989203223,0,3,8.36073038512754,2,1,1,1,2,4,23,0,11,1,0,6,0,1
"1202",1,0,62.1151436676808,60.0332435253821,1.79358181754476,2,2,4,0.361114102831249,1,3,41.3981307262388,3,2,4,4,2,4,34,1,7,1,0,4,1,0
"1203",0,0,81.3644169268284,82.4380701954014,3.42331584218162,3,1,2,1.11869719486572,1,5,67.5216340140246,4,1,3,4,5,5,54,1,10,1,0,6,1,0
"1204",1,0,56.3644169268284,57.4380701954014,2.64074229946038,1,1,3,-1.1540520812377,0,1,49.7588611113663,2,1,2,3,4,4,21,0,1,1,0,2,1,0
"1205",0,0,50.5631716277257,47.3301780231691,1.48272458957873,2,1,2,-0.0615198509462284,0,4,25.5590343551358,3,5,2,2,4,4,61,0,9,1,0,3,1,0
"1206",0,0,50.0252592791252,53.7563594211258,-2.08760068766101,1,1,3,0.0261649645742542,1,2,50,3,1,2,3,4,3,50,0,6,0,1,4,0,0
"1207",1,0,50.5631716277257,47.3301780231691,2.57615536026601,3,2,2,0.361114102831249,0,2,66.4803218816214,3,4,2,2,4,4,64,0,3,1,0,4,1,0
"1208",0,0,62.7288338536568,64.8761403908029,0.635564107663123,2,1,3,0.696063241088244,0,5,66.6392696148725,4,4,1,3,5,5,28,1,5,1,0,6,1,0
"1209",0,0,68.6080903920907,75.0293406049427,-1.55129743371143,4,2,3,0.0261649645742542,0,1,33.5196781183786,3,2,2,4,5,4,32,0,11,1,0,6,0,1
"1210",1,0,50.5631716277257,47.3301780231691,1.79358181754476,2,2,4,-0.0615198509462284,1,3,75.1589477332511,3,4,2,2,4,4,27,1,14,0,0,4,0,0
"1211",1,0,44.1460027406912,43.603159206986,1.1718673616127,3,1,2,0.361114102831249,0,2,33.5196781183786,3,3,1,2,4,4,53,0,10,1,0,7,0,1
"1212",0,0,100,100,3.42331584218162,5,5,1,1.11869719486572,0,4,100,4,5,5,5,5,5,40,1,21,1,0,6,0,1
"1213",0,0,25.0252592791252,28.7563594211258,-2.39845791562704,2,2,3,-0.0615198509462284,0,4,25.4000866218848,3,2,1,2,3,2,18,0,1,1,0,4,0,0
"1214",1,0,50,50,1.41813765038437,2,2,2,-0.0615198509462284,0,3,75,3,3,3,3,3,3,32,0,13,0,0,3,1,0
"1215",0,0,36.6024905982054,45.2157843444647,2.26529813229998,4,3,1,-0.0615198509462284,0,3,66.8804085035062,4,4,2,4,2,2,52,0,2,1,0,4,1,0
"1216",0,0,75.5631716277257,72.3301780231691,-0.994169916973735,3,2,3,0.696063241088244,0,3,41.4803218816214,4,5,3,3,5,5,41,0,5,1,0,5,1,0
"1217",0,0,80.7484933388966,88.8189435514507,1.48272458957873,4,4,3,-0.0615198509462284,0,5,75,4,4,2,5,5,5,62,1,4,1,0,4,0,1
"1218",1,0,44.6839150892917,37.1769778090292,1.7289948783504,5,5,3,0.361114102831249,0,4,34.0787124735144,3,2,1,1,4,5,48,1,18,1,0,6,0,1
"1219",1,0,19.2240139800224,18.6484672488935,-4.33904916822993,1,1,3,-1.1540520812377,0,5,33.3607303851275,3,2,1,1,3,2,38,0,20,1,0,7,0,1
"1220",0,0,69.1460027406912,68.603159206986,1.48272458957873,4,2,3,-0.396468989203223,0,4,100,4,4,2,3,5,5,50,0,19,1,0,6,1,0
"1221",0,0,74.9472480397939,78.7110513792183,2.26529813229998,4,2,4,0.696063241088244,0,4,42.2804951253909,4,4,2,4,5,5,63,1,4,1,0,4,1,0
"1222",0,0,75.5631716277257,72.3301780231691,-0.994169916973735,1,1,2,-0.819102942980701,0,1,16.8804085035061,4,2,3,3,5,5,31,0,13,1,0,5,0,1
"1223",1,0,25.0780112393312,25.0453080419075,NA,5,NA,5,-0.819102942980701,0,4,24.5999133781152,2,1,3,2,2,1,35,0,18,1,0,7,0,1
"1224",1,0,25,25,-0.211596374252489,4,2,2,0.361114102831249,0,1,50,3,3,2,2,2,2,59,1,1,0,0,4,0,1
"1225",1,0,56.9023292754289,51.0118887974447,0.635564107663123,4,3,3,-0.0615198509462284,0,4,75,3,4,2,2,4,5,64,0,2,1,0,6,0,0
"1226",0,0,50.4851603883944,47.2848699812616,-1.2404402057454,1,1,4,-1.1540520812377,0,1,33.7608170070123,4,1,1,2,4,5,30,0,14,1,0,8,0,1
"1227",1,0,44.1460027406912,43.603159206986,0.861010133646675,4,2,4,0.361114102831249,0,4,16.8804085035061,3,2,1,2,4,4,44,0,16,1,0,6,0,1
"1228",1,0,12.1404029468059,13.789602946508,0.881834396434787,5,2,5,0.361114102831249,0,5,50.8001732437695,3,4,1,2,1,2,49,1,5,1,0,4,1,0
"1229",0,0,56.3644169268284,57.4380701954014,0.635564107663123,4,2,4,0.696063241088244,0,3,66.8804085035062,4,3,2,3,4,4,26,0,18,1,0,5,1,0
"1230",1,0,38.3447574415885,33.4952670347536,1.79358181754476,4,4,4,-0.396468989203223,0,5,83.5196781183786,3,4,1,1,4,4,47,1,3,1,0,5,0,0
"1231",1,0,31.9023292754289,26.0118887974447,0.881834396434787,2,1,2,-0.396468989203223,0,4,33.5196781183786,3,3,1,1,3,4,72,0,8,1,0,6,1,0
"1232",1,0,19.2240139800224,18.6484672488935,1.79358181754476,4,3,2,-0.0615198509462284,0,2,66.4803218816214,3,3,1,1,3,2,46,0,14,0,1,5,0,1
"1233",1,0,6.44242816615961,7.48337823730894,-1.61588437290579,4,4,4,-0.396468989203223,0,3,0,2,1,1,1,2,1,40,0,9,1,0,7,0,1
"1234",0,0,87.7815858138628,86.1650890115845,1.48272458957873,2,1,2,0.0261649645742542,0,1,67.0393562367572,4,4,4,4,5,5,55,0,7,1,0,3,0,1
"1235",1,0,44.6839150892917,37.1769778090292,-3.55647562550868,1,1,1,-0.819102942980701,0,4,0,3,1,1,1,4,5,31,1,9,1,0,6,0,0
"1236",0,0,37.7815858138628,36.1650890115845,-0.522453602218519,4,2,4,-0.0615198509462284,0,3,33.7608170070123,3,2,2,2,3,3,26,0,4,1,0,2,0,1
"1237",0,0,100,100,0.324706879697093,2,1,2,-0.0615198509462284,NA,4,58.9197647402634,4,5,5,5,5,5,72,1,5,1,0,4,0,1
"1238",1,0,68.5048198736343,71.2276731419094,1.41813765038437,3,1,1,0.361114102831249,1,5,83.1195914964939,3,3,2,4,4,5,46,1,11,1,0,2,1,0
"1239",0,0,56.927588554554,54.7682482185705,-2.08760068766101,2,1,4,-0.819102942980701,0,4,41.8804085035062,4,2,1,2,5,5,62,0,6,1,0,6,1,0
"1240",0,0,100,100,-0.618725749813338,4,3,2,-0.0615198509462284,1,4,75.6412255105185,4,4,5,5,5,5,28,1,12,1,0,6,0,1
"1241",0,0,87.7815858138628,86.1650890115845,1.41813765038437,5,3,4,0.361114102831249,0,3,50,4,4,4,4,5,5,76,0,2,1,0,5,0,1
"1242",1,0,51.1263432554513,44.6603560463381,0.881834396434787,1,1,2,0.696063241088244,0,1,33.9197647402634,3,4,1,1,5,5,70,0,14,1,0,4,1,0
"1243",1,0,38.4227686809197,33.5405750766611,-2.31304671364456,2,1,1,-0.484153804723706,0,5,50,3,3,2,1,4,3,38,0,4,1,0,4,0,1
"1244",0,0,93.5828311129656,96.2729811838169,0.881834396434787,2,2,3,0.361114102831249,1,4,100,4,5,4,5,5,5,71,1,13,0,0,5,0,1
"1245",1,0,37.8848563323192,39.9667564746179,-2.08760068766101,2,1,2,-0.0615198509462284,0,3,100,3,2,2,2,4,2,47,1,9,0,1,2,0,1
"1246",1,0,0,0,-4.33904916822993,4,4,4,-0.396468989203223,0,1,50.2411388886337,2,2,1,1,1,1,59,0,9,1,0,6,0,1
"1247",0,0,93.5828311129656,96.2729811838169,1.48272458957873,2,2,4,0.696063241088244,NA,5,50,4,5,4,5,5,5,41,1,4,1,0,4,1,0
"1248",1,0,11.6024905982054,20.2157843444647,-0.457866663024153,2,3,4,0.361114102831249,0,3,100,3,4,1,3,1,1,71,1,12,1,0,4,0,1
"1249",0,0,87.7815858138628,86.1650890115845,1.48272458957873,4,2,4,-0.396468989203223,0,3,75.4000866218848,4,4,4,4,5,5,67,0,7,1,0,8,1,0
