,denial,adversary,esca_scaled,MA_scaled,GovTrust,NewsTrust,IntTrust,NC_scaled,Military.Service,Read.FP,reputation_scaled,ambiguity,insulting,war,airstrike,sanctions,diplomacy,age,male,hhi,white,black,education,republican,democrat
607,1,1,100,3.423315842,5,5,1,0.361114103,0,4,74.91780884,4,5,5,5,5,5,71,1,5,1,0,5,0,1
608,1,1,38.34475744,-1.208754997,2,2,2,-1.154052081,0,4,66.55707846,3,4,1,1,4,4,70,0,9,1,0,6,0,1
609,1,1,68.58283111,2.265298132,3,1,4,0.361114103,1,2,33.51967812,3,4,3,4,4,4,67,1,6,1,0,4,1,0
610,0,1,49.59061745,-2.559317002,3,1,2,-0.061519851,0,3,58.36073039,4,2,2,4,5,1,47,0,6,1,0,5,0,1
611,1,1,51.12634326,0.099260854,1,1,4,0.361114103,1,3,0,3,1,1,1,5,5,42,1,3,1,0,4,1,0
612,0,1,81.36441693,-0.082422496,3,1,2,-0.061519851,0,3,42.03935624,4,4,3,4,5,5,31,1,18,1,0,5,1,0
613,1,1,44.04273222,-0.361594515,3,4,4,1.118697195,0,4,24.35877449,3,2,1,2,3,5,86,0,5,1,0,2,1,0
614,0,1,57.62152338,-3.406477484,1,2,4,-1.154052081,1,4,33.51967812,4,3,3,1,5,4,19,1,5,1,0,1,0,1
615,0,1,68.53007915,-1.77674346,4,4,4,0.026164965,0,5,67.03935624,4,2,1,4,5,5,71,1,10,1,0,6,0,1
616,0,1,38.34475744,-1.240440206,3,4,3,-0.731418127,1,4,16.8804085,3,1,1,1,4,4,48,0,14,1,0,4,0,1
617,1,1,61.52447936,3.112458614,1,1,2,-0.484153805,0,4,100,3,5,2,5,3,4,49,1,3,1,0,6,1,0
618,1,1,31.90232928,-3.181031458,1,1,3,-1.154052081,1,4,50,3,1,1,1,3,4,69,1,6,1,0,4,0,0
619,1,1,56.36441693,-1.77674346,2,2,2,0.361114103,0,4,58.51967812,3,3,2,3,4,4,66,0,1,1,0,3,0,1
620,0,1,81.36441693,-1.77674346,4,4,4,-0.396468989,0,5,41.63926961,3,3,3,4,5,5,19,1,21,1,0,4,0,1
621,1,1,68.60809039,-0.683312689,2,1,4,-0.396468989,0,5,66.63926961,3,4,2,4,5,4,23,1,2,1,0,4,0,1
622,0,1,74.33132445,0.635564108,5,4,3,0.783748057,0,3,100,4,5,1,5,5,5,65,1,3,1,0,2,0,1
623,0,1,100,3.423315842,4,2,2,0.361114103,0,1,100,4,5,5,5,5,5,46,0,14,1,0,4,1,0
624,1,1,50.02525928,-2.152187627,1,3,1,-0.819102943,0,3,66.48032188,3,1,2,3,4,3,62,0,7,1,0,4,1,0
625,1,1,44.14600274,-1.77674346,2,3,4,-0.731418127,0,4,41.63926961,2,3,1,2,4,4,68,1,1,1,0,4,0,0
626,1,1,50,0.635564108,3,3,2,0.361114103,0,1,50,3,2,3,3,3,3,29,0,9,0,0,4,1,0
627,0,1,68.53007915,-0.211596374,2,1,3,-0.061519851,0,5,100,4,4,1,4,5,5,54,0,20,1,0,6,1,0
628,0,1,38.34475744,-0.211596374,3,2,2,-0.396468989,0,3,83.1195915,4,1,1,1,4,4,27,1,6,0,1,3,0,1
629,1,1,61.54973864,0.881834396,4,3,4,0.361114103,1,3,50.24113889,3,4,1,5,4,4,64,0,3,1,0,5,1,0
630,1,1,62.78158581,-1.305027145,4,1,4,-0.061519851,1,2,58.51967812,3,4,3,3,4,4,74,1,20,1,0,6,0,0
631,0,1,50.02525928,1.011008275,2,1,3,0.361114103,0,3,75.24113889,3,2,2,3,4,3,19,0,1,1,0,4,1,0
632,1,1,38.34475744,-1.77674346,3,3,4,0.026164965,0,4,33.51967812,2,1,1,1,4,4,51,1,20,0,0,6,1,0
633,1,1,93.58283111,2.57615536,2,2,2,-0.396468989,1,2,100,3,4,4,5,5,5,70,1,1,1,0,2,1,0
634,1,1,31.46768745,-0.147009435,2,2,3,-0.819102943,0,4,25.24113889,3,2,1,2,4,2,22,0,6,0,0,2,1,0
635,0,1,93.58283111,3.423315842,4,4,4,0.361114103,0,4,100,4,4,4,5,5,5,55,0,5,0,1,5,0,1
636,0,1,0,0.32470688,4,3,4,-0.061519851,0,1,58.36073039,4,3,1,1,1,1,29,0,1,0,0,1,0,0
637,0,1,81.36441693,0.635564108,5,4,4,0.273429287,1,3,91.48032188,3,4,3,4,5,5,60,1,5,0,1,5,0,1
638,1,1,43.58283111,1.075595214,1,1,3,0.361114103,0,1,41.48032188,3,3,2,3,3,3,38,1,10,1,0,2,1,0
639,0,1,36.06457825,3.423315842,1,1,1,0.361114103,1,5,100,4,5,2,5,2,1,74,1,19,1,0,4,1,0
640,0,1,68.58283111,0.946421336,3,3,3,0.273429287,0,1,66.8804085,3,3,3,4,4,4,51,1,13,0,0,6,0,0
641,1,1,51.12634326,-0.211596374,2,3,1,0.273429287,0,4,0,3,2,1,1,5,5,28,1,20,1,0,6,0,1
642,0,1,37.26893274,-1.369614084,3,2,3,-0.396468989,0,5,25.40008662,3,3,1,3,4,2,29,0,14,0,1,6,0,1
643,0,1,44.68391509,-2.709315144,3,3,3,-0.396468989,0,3,8.519678118,4,3,1,1,4,5,31,0,20,0,0,7,0,1
644,1,1,43.58283111,1.011008275,3,1,4,0.361114103,0,4,75.24113889,3,3,2,3,3,3,23,0,4,1,0,2,1,0
645,1,1,62.75632653,-0.297007576,3,1,4,0.361114103,0,4,75,3,4,4,3,3,4,53,1,10,1,0,5,1,0
646,0,1,44.12074346,-1.77674346,1,1,2,0.361114103,0,5,49.84105227,3,2,2,2,3,4,39,1,11,1,0,7,1,0
647,1,1,25.56317163,-3.406477484,1,2,3,0.273429287,1,4,17.03935624,2,2,1,1,3,3,33,1,12,1,0,8,1,0
648,1,1,74.33132445,-1.401299293,3,3,4,0.026164965,0,5,100,3,1,1,5,5,5,52,1,5,1,0,6,0,1
649,1,1,75,-0.147009435,2,2,2,0.361114103,0,4,67.03935624,3,3,4,4,4,4,40,1,12,1,0,4,0,0
650,0,1,74.94724804,0.635564108,2,1,2,0.361114103,0,5,59.16090363,3,5,2,4,5,5,24,1,13,1,0,6,1,0
651,1,1,93.55757183,-0.082422496,3,2,2,0.361114103,0,3,83.76081701,3,4,5,5,4,5,34,1,14,1,0,4,1,0
652,1,1,69.22401398,0.881834396,2,1,4,0.026164965,0,4,17.03935624,3,5,3,3,5,4,60,1,10,1,0,4,1,0
653,0,1,75,1.48272459,2,2,4,-0.396468989,0,4,66.8804085,3,4,4,4,4,4,58,1,21,1,0,6,0,0
654,0,1,50.58843091,1.107280422,3,2,1,-0.484153805,0,3,50,4,4,1,2,5,4,40,0,4,0,1,2,0,0
655,0,1,100,2.019027844,3,1,2,0.696063241,0,2,91.63926961,3,5,5,5,5,5,29,1,4,1,0,2,1,0
656,0,1,74.94724804,0.570977168,4,2,4,-0.061519851,1,3,58.51967812,4,4,2,4,5,5,75,1,4,1,0,5,1,0
657,1,1,44.14600274,0.700151047,2,2,4,-0.396468989,0,4,66.48032188,3,3,1,2,4,4,64,1,14,1,0,2,0,1
658,0,1,12.83433777,1.48272459,2,1,2,-0.061519851,1,4,58.51967812,4,4,3,1,1,1,32,1,7,1,0,6,1,0
659,1,1,25.56317163,-1.77674346,4,4,4,-0.396468989,0,5,8.360730385,2,2,1,1,3,3,29,1,9,1,0,6,0,1
660,1,1,31.33915765,-1.615884373,2,1,4,-0.819102943,0,2,50,2,1,2,2,2,3,28,0,10,0,0,6,0,1
661,1,1,74.64336941,3.112458614,4,3,5,0.273429287,0,4,50.55903436,4,5,5,5,5,1,42,1,1,0,0,2,1,0
662,0,1,49.51483961,-1.77674346,2,2,2,0.026164965,0,4,58.51967812,4,5,5,4,2,1,41,1,2,0,1,4,0,1
663,1,1,50,-0.147009435,4,4,4,0.361114103,0,5,58.76081701,3,3,3,3,3,3,44,1,19,1,0,4,0,1
664,0,1,100,3.112458614,4,4,3,1.118697195,0,4,75.64122551,4,5,5,5,5,5,38,1,13,1,0,4,0,1
665,0,1,68.04491876,0.700151047,3,1,4,0.696063241,0,4,50.55903436,4,3,3,5,4,3,23,1,5,1,0,4,1,0
666,1,1,62.78158581,0.635564108,2,1,2,-0.061519851,0,5,25.40008662,3,3,3,3,4,4,49,0,9,0,0,2,0,0
667,0,1,44.14600274,-2.709315144,2,2,2,-0.061519851,0,4,33.36073039,4,3,1,2,4,4,26,0,15,0,0,7,0,1
668,0,1,74.94724804,1.793581818,5,5,4,0.361114103,1,5,67.28049513,3,3,2,4,5,5,60,1,19,1,0,7,1,0
669,1,1,31.46768745,1.793581818,2,1,2,0.026164965,0,5,16.8804085,3,3,1,2,4,2,45,1,5,1,0,2,0,0
670,1,1,19.22401398,0.228434732,2,1,3,-0.484153805,0,5,50.40008662,3,2,1,1,3,2,32,0,4,0,0,5,0,1
671,0,1,44.14600274,-2.087600688,3,3,3,-0.061519851,0,3,25.15894773,3,1,1,2,4,4,33,0,9,0,1,2,0,0
672,0,1,50.58843091,3.112458614,5,5,5,1.118697195,0,4,57.96064376,4,5,1,2,5,4,35,1,23,1,0,7,0,1
673,1,1,50.58843091,1.954440904,1,2,2,-0.061519851,0,5,25.55903436,3,2,1,2,5,4,37,1,23,1,0,8,1,0
674,1,1,12.78158581,1.48272459,4,2,4,0.273429287,0,3,58.1195915,2,4,1,1,2,2,50,1,21,1,0,6,0,1
675,1,1,24.38407641,-3.406477484,1,1,5,-0.396468989,0,1,66.48032188,2,3,1,3,2,2,34,1,1,0,0,2,0,1
676,0,1,80.74849334,0.700151047,4,4,3,-0.396468989,0,5,66.8804085,4,2,2,5,5,5,63,1,2,1,0,2,0,1
677,0,1,25.35663059,-1.144168058,1,1,3,-0.819102943,0,5,16.48032188,3,2,1,1,1,5,58,0,6,1,0,4,0,0
678,0,1,56.28640569,-1.615884373,3,2,4,-0.061519851,0,5,100,4,3,1,3,4,5,49,1,18,1,0,7,0,1
679,1,1,31.90232928,2.329885071,3,4,4,-0.396468989,0,3,33.51967812,3,2,1,1,3,4,61,0,14,0,1,4,0,1
680,1,1,50.48516039,-1.615884373,3,3,4,0.026164965,0,4,24.84105227,3,2,1,2,4,5,32,0,18,0,0,7,0,1
681,0,1,62.72883385,-0.147009435,3,3,4,-0.396468989,0,4,75,4,1,1,3,5,5,67,1,8,1,0,6,0,1
682,1,1,30.82650458,-0.994169917,3,4,4,-0.819102943,0,3,50,3,2,1,3,3,2,23,1,8,0,0,2,0,0
683,0,1,56.38967621,-2.559317002,3,4,5,-0.396468989,0,3,8.519678118,4,2,1,3,5,4,21,1,19,1,0,4,0,1
684,0,1,81.33915765,1.793581818,3,4,3,0.361114103,0,4,83.51967812,4,4,4,4,4,5,48,1,19,0,0,5,0,1
685,1,1,81.36441693,2.57615536,1,1,1,0.273429287,0,5,91.8804085,4,5,3,4,5,5,36,1,6,1,0,2,1,0
686,1,1,93.58283111,2.57615536,4,4,1,0.361114103,0,5,58.76081701,3,5,4,5,5,5,26,1,13,0,0,6,1,0
687,1,1,50,-0.457866663,3,3,3,-0.819102943,0,3,50,4,4,3,3,3,3,25,1,1,0,1,2,0,1
688,0,1,37.78158581,-0.457866663,2,2,3,-0.396468989,0,2,8.360730385,3,2,2,2,3,3,26,1,10,1,0,6,0,0
689,0,1,80.74849334,0.228434732,2,1,1,-0.396468989,1,4,100,4,5,2,5,5,5,42,1,13,0,0,5,1,0
690,1,1,62.16566223,0.099260854,2,1,2,0.026164965,1,4,50.40008662,3,4,2,4,4,4,50,1,20,1,0,7,0,1
691,1,1,24.92198876,-1.841330399,1,2,3,-0.061519851,0,2,17.03935624,3,1,1,2,2,3,36,0,5,0,0,2,1,0
692,0,1,87.16566223,3.423315842,4,2,2,0.361114103,0,4,75.15894773,4,5,3,5,5,5,63,1,22,1,0,6,0,0
693,1,1,NA,0.700151047,4,4,3,-0.396468989,0,5,58.27853923,3,3,1,NA,4,5,48,1,21,1,0,4,0,1
694,0,1,62.78158581,-0.929582978,3,3,3,0.026164965,0,3,33.51967812,4,4,3,3,4,4,44,1,13,0,1,6,0,0
695,0,1,44.04273222,-2.087600688,4,3,5,-0.396468989,0,3,0,3,3,1,2,3,5,24,1,9,1,0,6,0,1
696,1,1,12.78158581,-0.704136952,4,1,2,0.361114103,0,4,33.51967812,2,3,1,1,2,2,58,1,21,1,0,7,0,1
697,0,1,68.58283111,-0.683312689,2,1,2,-0.484153805,0,2,58.36073039,3,4,3,4,4,4,32,1,13,0,0,8,0,0
698,1,1,31.90232928,-0.929582978,1,1,2,0.361114103,1,4,25.24113889,3,1,1,1,3,4,23,0,4,1,0,2,1,0
699,0,1,44.78718561,-0.929582978,4,4,4,1.118697195,0,4,100,4,5,1,1,5,4,53,0,9,1,0,2,0,0
700,1,1,37.24367347,-0.994169917,1,1,4,-0.484153805,0,4,33.51967812,3,2,2,3,3,2,21,0,20,1,0,1,0,1
701,1,1,37.21841419,0.700151047,3,4,4,-0.061519851,0,1,32.96064376,3,1,3,3,2,2,18,0,1,0,0,2,0,0
702,0,1,93.58283111,3.423315842,2,1,4,0.696063241,1,3,75.64122551,4,5,4,5,5,5,63,1,21,1,0,7,1,0
703,0,1,12.83433777,-1.77674346,2,1,3,-0.396468989,1,4,58.51967812,4,3,3,1,1,1,26,1,6,0,1,6,1,0
704,1,1,0,-1.175853267,2,4,5,-0.731418127,0,3,17.03935624,3,1,1,1,1,1,26,1,5,0,0,6,0,0
705,1,1,74.40933569,2.57615536,4,4,3,0.361114103,0,5,25.55903436,3,4,2,5,5,4,49,1,24,0,0,6,1,0
706,0,1,100,1.728994878,4,2,3,0.361114103,0,4,83.51967812,4,5,5,5,5,5,48,1,19,1,0,7,1,0
707,1,1,93.58283111,0.32470688,4,2,4,0.361114103,1,4,50,3,5,4,5,5,5,70,0,4,1,0,5,1,0
708,1,1,68.53007915,1.48272459,3,3,3,0.696063241,0,3,50.55903436,4,4,1,4,5,5,57,1,14,1,0,8,1,0
709,0,1,56.92758855,1.48272459,2,2,2,0.026164965,0,3,58.91976474,3,4,1,2,5,5,64,1,5,1,0,8,0,0
710,0,1,12.6783153,-2.333870976,1,1,3,-0.484153805,NA,1,75.24113889,4,1,1,1,1,3,27,0,6,0,1,4,0,0
711,0,1,56.33915765,-0.457866663,3,3,3,0.026164965,0,1,33.1195915,4,2,3,3,3,4,33,0,5,0,0,4,0,0
712,1,1,62.72883385,2.265298132,3,2,3,0.696063241,0,4,42.43944286,4,2,1,3,5,5,52,1,11,1,0,6,1,0
713,1,1,25.53791235,-3.406477484,4,3,4,-0.396468989,NA,5,25.40008662,3,2,2,1,2,3,21,1,12,0,0,4,0,1
714,0,1,81.36441693,0.635564108,3,3,4,0.273429287,0,4,100,4,3,3,4,5,5,59,1,13,1,0,5,1,0
715,1,1,100,2.640742299,2,1,3,0.026164965,0,3,100,4,1,5,5,5,5,53,0,1,0,0,4,0,0
716,0,1,62.08765099,-0.147009435,2,2,2,0.026164965,0,4,66.8804085,3,1,1,4,4,5,35,1,17,1,0,7,0,1
717,0,1,63.34475744,-1.615884373,2,1,4,-1.154052081,0,5,50.24113889,4,5,2,2,5,5,47,1,1,1,0,3,0,1
718,1,1,19.22401398,-2.398457916,2,2,3,-0.061519851,0,4,17.03935624,2,1,1,1,3,2,28,1,7,0,0,2,0,0
719,0,1,81.36441693,2.57615536,4,3,3,0.696063241,0,4,100,4,2,3,4,5,5,35,1,8,1,0,7,1,0
720,1,1,74.94724804,3.423315842,2,1,2,0.361114103,0,4,100,3,1,2,4,5,5,55,1,18,1,0,7,1,0
721,0,1,74.94724804,-0.211596374,3,3,4,0.361114103,0,4,17.03935624,4,2,2,4,5,5,48,1,23,1,0,7,0,1
722,0,1,30.8012453,-0.211596374,4,4,4,-0.061519851,1,3,41.63926961,2,2,2,3,2,2,36,1,6,1,0,8,1,0
723,1,1,44.12074346,-2.398457916,1,1,3,0.026164965,0,3,8.519678118,3,1,2,2,3,4,32,1,1,1,0,2,1,0
724,1,1,44.22401398,2.265298132,4,4,3,0.361114103,0,4,25,3,2,2,2,4,3,45,1,20,0,0,3,0,1
725,0,1,56.92758855,-4.02819194,1,1,2,0.783748057,0,5,42.28049513,3,1,1,2,5,5,40,1,2,1,0,6,1,0
726,0,1,87.16566223,2.265298132,4,4,3,0.361114103,0,1,75,4,5,3,5,5,5,43,1,12,1,0,3,0,1
727,1,1,49.92198876,-0.83331083,3,3,4,-0.061519851,1,3,8.360730385,3,1,2,3,3,4,22,0,9,0,0,2,0,0
728,1,1,37.6783153,0.700151047,1,1,1,0.361114103,0,3,83.36073039,3,3,2,2,2,4,18,1,4,1,0,1,1,0
729,0,1,87.16566223,1.793581818,4,1,4,-0.061519851,0,5,91.8804085,4,5,3,5,5,5,30,1,24,1,0,7,1,0
730,1,1,11.6024906,-1.530473171,3,1,4,-0.061519851,0,1,0,3,1,1,3,1,1,30,1,4,1,0,2,0,0
731,0,1,100,2.57615536,3,4,3,-0.061519851,0,5,75,4,5,5,5,5,5,39,1,8,1,0,2,0,1
732,1,1,62.72883385,1.48272459,2,1,2,0.783748057,0,5,83.76081701,3,4,1,3,5,5,64,1,13,1,0,2,1,0
733,1,1,43.01965949,0.32470688,3,3,3,-0.396468989,0,4,67.03935624,3,5,3,4,2,2,54,1,9,0,1,2,0,0
734,1,1,74.94724804,1.48272459,4,5,4,0.361114103,0,2,91.63926961,3,4,2,4,5,5,63,1,4,1,0,2,0,1
735,0,1,87.16566223,-0.929582978,4,4,2,0.026164965,1,5,67.12154739,4,2,3,5,5,5,52,1,13,1,0,7,0,1
736,0,1,37.70357457,-3.181031458,1,1,3,-1.154052081,1,1,58.91976474,4,3,1,2,3,4,32,1,2,1,0,4,0,0
737,0,1,75.53791235,-0.147009435,4,2,4,-0.061519851,0,3,50.40008662,3,2,4,3,4,5,19,1,22,1,0,4,1,0
738,1,1,62.72883385,1.48272459,3,4,4,0.361114103,0,3,8.519678118,3,1,1,3,5,5,40,1,11,1,0,6,1,0
739,1,1,37.80684509,0.700151047,2,1,3,-0.061519851,0,2,17.03935624,3,3,1,2,4,3,19,0,9,0,0,4,0,1
740,1,1,19.22401398,0.700151047,3,2,3,-0.061519851,0,3,33.60186927,3,3,1,1,3,2,26,1,15,1,0,6,0,1
741,0,1,87.24367347,1.48272459,2,2,2,0.361114103,0,4,67.03935624,3,5,4,5,5,4,45,1,18,1,0,4,1,0
742,1,1,25.02525928,-0.082422496,2,1,1,0.026164965,0,4,0,2,2,1,2,3,2,55,1,16,1,0,6,1,0
743,1,1,44.14600274,2.265298132,3,1,4,0.361114103,0,2,8.519678118,3,4,1,2,4,4,24,1,19,1,0,6,1,0
744,0,1,69.12074346,0.550152906,4,4,3,-0.396468989,0,5,66.8804085,3,4,3,3,4,5,82,0,NA,NA,0,4,0,1
745,0,1,81.36441693,-0.994169917,2,1,3,0.026164965,0,3,83.51967812,3,3,3,4,5,5,45,1,19,1,0,2,0,0
746,1,1,50,0.700151047,1,1,1,0.696063241,1,4,NA,3,1,3,3,3,3,34,1,15,1,0,4,1,0
747,1,1,38.34475744,-1.77674346,2,1,4,-0.396468989,0,1,83.76081701,3,1,1,1,4,4,21,0,6,0,0,2,0,0
748,1,1,44.14600274,-2.87017423,2,2,2,0.696063241,0,4,25,3,2,1,2,4,4,36,1,17,0,0,6,0,1
749,0,1,62.78158581,-1.305027145,3,3,3,0.361114103,0,5,58.51967812,3,2,3,3,4,4,64,1,1,1,0,3,0,0
750,0,1,56.36441693,-1.551297434,4,4,4,-0.396468989,0,4,58.60186927,4,2,2,3,4,4,19,0,7,0,0,5,0,1
751,0,1,75,1.48272459,3,1,1,0.361114103,0,4,83.1195915,4,5,4,4,4,4,24,1,5,1,0,4,1,0
752,1,1,50,-0.211596374,2,1,2,-0.396468989,0,4,58.51967812,3,2,3,3,3,3,61,1,9,0,0,5,0,0
753,1,1,31.46768745,-0.929582978,2,2,3,-0.396468989,0,1,66.63926961,3,4,1,2,4,2,52,1,20,1,0,4,0,1
754,0,1,56.90232928,-0.082422496,2,2,4,0.026164965,0,4,83.36073039,3,2,2,2,4,5,23,1,2,1,0,2,1,0
755,0,1,69.22401398,-3.491888686,3,3,3,-0.819102943,0,4,41.8804085,4,3,3,3,5,4,48,1,6,1,0,6,0,0
756,1,1,43.60809039,0.260119941,2,1,1,-0.484153805,0,3,57.87845261,3,3,1,3,4,3,60,0,2,0,1,4,0,1
757,1,1,56.92758855,-0.994169917,4,2,4,0.361114103,0,5,58.76081701,3,2,1,2,5,5,43,1,1,0,0,5,0,1
758,0,1,100,1.728994878,1,1,1,-0.396468989,NA,5,100,4,5,5,5,5,5,44,1,3,1,0,3,1,0
759,0,1,25.45990111,-0.211596374,2,2,4,0.026164965,0,4,0,4,2,1,1,2,4,20,1,1,0,1,1,0,1
760,1,1,31.36441693,-1.465886232,2,2,3,0.361114103,0,4,74.75886111,3,3,1,2,3,3,41,1,20,1,0,7,0,1
761,0,1,56.36441693,0.635564108,3,3,4,0.026164965,0,3,16.48032188,4,2,2,3,4,4,30,1,5,1,0,7,0,1
762,1,1,19.12074346,1.41813765,1,1,2,0.026164965,1,4,33.1195915,2,3,1,1,2,3,59,1,1,1,0,6,1,0
763,1,1,100,1.954440904,2,1,2,0.361114103,0,4,100,3,5,5,5,5,5,56,1,2,0,0,2,1,0
764,0,1,93.58283111,0.163847793,3,2,2,-0.061519851,NA,5,100,3,5,4,5,5,5,45,1,6,1,0,5,0,0
765,1,1,62.72883385,-0.929582978,1,1,3,-1.154052081,0,4,91.8804085,3,2,1,3,5,5,36,1,5,1,0,5,0,0
766,0,1,87.78158581,-2.773902083,4,4,1,0.361114103,1,4,100,4,5,4,4,5,5,35,1,14,1,0,6,0,1
767,0,1,87.78158581,0.881834396,5,4,4,-0.061519851,1,5,83.51967812,4,4,4,4,5,5,51,1,19,0,0,6,0,1
768,1,1,38.34475744,3.423315842,4,2,4,0.361114103,0,3,75,3,4,1,1,4,4,35,1,13,1,0,7,1,0
769,0,1,43.58283111,-1.77674346,2,1,2,-0.396468989,NA,4,58.60186927,4,1,2,3,3,3,41,1,19,1,0,5,0,0
770,1,1,93.58283111,-2.398457916,2,2,4,-0.819102943,0,4,33.27853923,3,2,4,5,5,5,31,1,24,0,1,7,0,1
771,1,1,62.16566223,1.48272459,4,3,1,-0.396468989,0,3,50,3,3,2,4,4,4,26,1,5,1,0,2,0,0
772,0,1,75.56317163,1.48272459,3,3,3,-0.061519851,0,5,8.519678118,3,1,3,3,5,5,34,1,7,1,0,6,1,0
773,0,1,6.417168887,0.099260854,4,3,4,-0.061519851,0,1,100,1,5,2,1,1,1,51,0,3,0,1,4,0,1
774,1,1,25,-2.773902083,2,4,4,-0.731418127,0,3,16.8804085,2,1,2,2,2,2,52,0,9,0,1,4,0,1
775,0,1,62.42495522,-0.211596374,3,3,1,-0.061519851,0,4,58.51967812,3,1,4,4,5,1,61,0,4,0,0,7,0,1
776,1,1,19.12074346,-1.77674346,4,4,2,0.361114103,0,4,0,3,4,1,1,2,3,53,1,1,1,0,2,0,1
777,0,1,80.74849334,0.635564108,3,3,4,-0.731418127,0,5,83.51967812,4,1,2,5,5,5,64,1,14,1,0,2,1,0
778,1,1,74.94724804,-0.211596374,4,4,2,-0.396468989,0,4,83.51967812,3,4,2,4,5,5,51,1,22,1,0,7,0,1
779,0,1,44.14600274,0.635564108,2,2,3,0.361114103,0,4,17.03935624,4,3,1,2,4,4,23,1,19,0,0,2,1,0
780,1,1,56.98034051,-1.465886232,1,1,4,-0.819102943,1,4,66.63926961,3,1,3,2,4,4,33,1,19,1,0,1,1,0
781,1,1,12.78158581,-1.551297434,2,2,3,-0.396468989,0,2,16.8804085,3,3,1,1,2,2,63,0,1,0,1,5,0,1
782,0,1,87.16566223,3.423315842,1,1,2,-0.819102943,0,5,91.8804085,4,5,3,5,5,5,49,1,18,1,0,6,1,0
783,1,1,81.44242817,1.075595214,2,3,4,-0.061519851,0,2,25,3,4,4,4,5,4,39,1,9,1,0,2,0,1
784,0,1,12.83433777,1.793581818,3,2,4,-0.061519851,1,5,75.64122551,4,4,3,1,1,1,27,1,15,1,0,5,1,0
785,1,1,50,0.881834396,1,1,1,0.448798918,0,5,50,3,2,3,3,3,3,39,1,9,1,0,4,0,0
786,0,1,56.92758855,0.635564108,3,1,4,-0.061519851,0,4,75.64122551,3,5,1,2,5,5,55,1,19,1,0,7,1,0
787,0,1,55.72323406,0.099260854,2,2,2,-0.061519851,0,4,58.1195915,3,3,2,4,3,4,28,1,10,1,0,3,1,0
788,1,1,31.36441693,-2.087600688,2,1,3,-0.819102943,0,5,25,2,2,1,2,3,3,35,1,13,0,0,6,1,0
789,0,1,80.74849334,0.32470688,3,4,2,0.026164965,0,4,58.91976474,4,5,2,5,5,5,61,1,23,1,0,6,0,1
790,1,1,38.34475744,0.570977168,4,4,2,-0.061519851,0,1,50,3,3,1,1,4,4,46,1,3,0,0,6,0,1
791,1,1,68.50481987,0.635564108,4,3,3,-0.061519851,0,5,33.27853923,3,3,2,4,4,5,64,1,5,1,0,6,0,1
792,0,1,62.08765099,0.163847793,4,1,5,-0.484153805,1,4,58.91976474,4,3,1,4,4,5,21,1,3,0,0,5,0,1
793,1,1,31.26114641,-4.02819194,3,2,4,0.026164965,0,4,24.59991338,2,3,1,2,2,4,61,0,11,0,1,4,0,0
794,0,1,44.68391509,-0.554138811,4,3,3,-0.396468989,0,4,100,4,5,1,1,4,5,55,1,1,1,0,2,1,0
795,1,1,6.339157648,1.793581818,1,1,4,-0.484153805,0,5,0,2,4,1,1,1,2,52,1,24,1,0,7,1,0
796,0,1,74.94724804,-0.929582978,4,4,4,0.026164965,0,4,58.51967812,3,3,2,4,5,5,46,1,8,1,0,6,0,1
797,1,1,100,3.423315842,4,4,2,1.118697195,0,5,100,4,5,5,5,5,5,57,1,14,1,0,8,1,0
798,0,1,74.33132445,-0.147009435,3,2,3,-0.396468989,0,5,100,4,1,1,5,5,5,56,0,8,0,0,3,0,1
799,0,1,75.02525928,-0.768723891,3,3,3,-0.396468989,0,4,75.40008662,4,3,3,4,5,4,26,1,10,0,1,7,0,0
800,0,1,94.1987547,1.793581818,4,2,3,0.696063241,0,3,100,3,4,5,4,5,5,46,1,1,1,0,6,0,0
801,0,1,49.40933569,0.635564108,4,1,2,-0.484153805,0,1,50.24113889,3,3,1,4,4,3,23,1,4,0,0,4,0,0
802,1,1,12.78158581,-0.017835557,3,2,4,-0.396468989,0,3,58.51967812,2,3,1,1,2,2,24,1,7,0,1,6,0,0
803,1,1,44.14600274,-3.181031458,3,3,4,-0.396468989,0,4,16.8804085,3,4,1,2,4,4,51,1,24,1,0,5,0,1
804,1,1,31.90232928,-0.683312689,2,3,2,-0.396468989,0,4,58.1195915,2,1,1,1,3,4,40,1,4,1,0,4,0,1
805,1,1,93.58283111,3.423315842,2,2,1,0.696063241,1,4,100,3,5,4,5,5,5,52,1,23,1,0,7,1,0
806,0,1,68.53007915,1.41813765,5,4,4,0.361114103,0,4,83.51967812,4,5,1,4,5,5,82,1,8,1,0,2,1,0
807,1,1,50,-0.457866663,3,3,3,-0.061519851,0,1,50,3,1,3,3,3,3,29,0,8,0,1,3,0,1
808,0,1,43.04491876,2.57615536,4,2,2,0.026164965,0,5,83.51967812,4,4,2,4,3,2,61,1,1,1,0,2,1,0
809,0,1,81.36441693,-0.522453602,4,3,4,-0.061519851,0,4,24.84105227,4,4,3,4,5,5,24,1,5,0,1,4,0,1
810,1,1,25.45990111,0.635564108,3,3,3,-0.396468989,0,4,17.03935624,3,3,1,1,2,4,63,1,19,1,0,6,0,1
811,0,1,68.53007915,1.171867362,3,2,2,0.026164965,0,5,75,4,3,1,4,5,5,58,1,10,1,0,5,1,0
